human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,mouse_accession,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_prot,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_prot,Abundances (Grouped): BA Pool Ftl 130N_prot,Abundances (Grouped): Ftl Pool 130C_prot,Abundances (Grouped): Pool Ftl 131_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_prot,Mmus_C57-6J_LVR_GC_I_Rep2_M32_prot,Mmus_C57-6J_LVR_GC_C_Rep1_M36_prot,Mmus_C57-6J_LVR_GC_C_Rep2_M37_prot,Mmus_C57-6J_LVR_GC_C_Rep3_M38_prot,Mmus_C57-6J_LVR_GC_C_Rep4_M39_prot,Abundances (Grouped): NASA GC 129C_prot,Abundances (Grouped): BA Pool GC 130N_prot,Abundances (Grouped): GC Pool 130C_prot,Abundances (Grouped): Pool GC 131_prot,Description_prot,Coverage [%]_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000204843,Q14203,DCTN1,ENSMUSG00000031865,Dctn1,O08788,162.5,119.2,175.1,220.8,141.7,145.6,140.5,121.8,121.6,151.8,13.6,13.5,25.4,17.7,20.6,25.1,13.8,15.0,13.5,24.9,Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=3,4,748.623582476559,880.894074551765,862.550534328202,656.782872721538,698.065425399902,890.428482927037,664.676713137657,801.497713230673,1019.27173180053,572.942723676969,600.487315985385,653.058221786559,928.39975821457,928.144016818272
ENSG00000204843,Q14203,DCTN1,ENSMUSG00000031865,Dctn1,O08788,162.5,119.2,175.1,220.8,141.7,145.6,140.5,121.8,121.6,151.8,13.6,13.5,25.4,17.7,20.6,25.1,13.8,15.0,13.5,24.9,Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=3,4,748.623582476559,880.894074551765,862.550534328202,656.782872721538,698.065425399902,890.428482927037,664.676713137657,801.497713230673,1019.27173180053,572.942723676969,600.487315985385,653.058221786559,928.39975821457,928.144016818272
ENSG00000205220,P40306,PSMB10,ENSMUSG00000031897,Psmb10,O35955,60.8,41.3,90.1,106.4,75.0,79.8,80.0,64.7,91.4,85.0,100.1,77.7,96.8,82.2,116.7,115.2,64.5,103.6,102.1,121.9,Proteasome subunit beta type-10 OS=Mus musculus OX=10090 GN=Psmb10 PE=1 SV=1,21,712.766682905495,550.301005522817,550.46139936701,776.656800594773,1047.97073616405,1153.65954994457,1112.28612350223,1302.00169696387,700.760632622052,966.164583710795,1713.13597296438,1298.594354545,1027.31536225287,1253.34016986224
ENSG00000205220,P40306,PSMB10,ENSMUSG00000031897,Psmb10,O35955,60.8,41.3,90.1,106.4,75.0,79.8,80.0,64.7,91.4,85.0,100.1,77.7,96.8,82.2,116.7,115.2,64.5,103.6,102.1,121.9,Proteasome subunit beta type-10 OS=Mus musculus OX=10090 GN=Psmb10 PE=1 SV=1,21,712.766682905495,550.301005522817,550.46139936701,776.656800594773,1047.97073616405,1153.65954994457,1112.28612350223,1302.00169696387,700.760632622052,966.164583710795,1713.13597296438,1298.594354545,1027.31536225287,1253.34016986224
ENSG00000230989,O75506,HSBP1,ENSMUSG00000031839,Hsbp1,Q9CQZ1,16.8,11.3,17.2,16.7,16.5,12.3,15.3,12.7,15.8,15.3,26.4,21.3,31.5,26.4,23.9,28.4,18.1,23.8,19.5,33.6,Heat shock factor-binding protein 1 OS=Mus musculus OX=10090 GN=Hsbp1 PE=1 SV=1,14,1353.12542344084,1446.49333059847,1195.77624432535,1533.56868931762,2252.07525037551,1474.82189469501,1837.06836723262,1531.16462706211,1785.07577684472,2320.29583821636,1735.33547120094,2260.38011217947,1312.76328217521,1798.14320773359
ENSG00000256269,P08397,HMBS,ENSMUSG00000032126,Hmbs,P22907,288.5,174.1,339.5,317.8,312.6,340.3,337.5,237.9,289.5,255.1,128.2,124.4,162.6,141.2,141.5,157.0,128.9,139.2,111.5,188.1,Porphobilinogen deaminase OS=Mus musculus OX=10090 GN=Hmbs PE=1 SV=2,7,934.957357727846,1129.01328991594,977.537402083198,965.525339154648,907.338871501252,860.297499169382,918.81482429854,784.952738308193,1000.11337228968,1036.10441455598,1114.38496722413,1171.60442282089,1003.10226328578,839.306283891962
ENSG00000256269,P08397,HMBS,ENSMUSG00000032126,Hmbs,P22907,288.5,174.1,339.5,317.8,312.6,340.3,337.5,237.9,289.5,255.1,128.2,124.4,162.6,141.2,141.5,157.0,128.9,139.2,111.5,188.1,Porphobilinogen deaminase OS=Mus musculus OX=10090 GN=Hmbs PE=1 SV=2,7,934.957357727846,1129.01328991594,977.537402083198,965.525339154648,907.338871501252,860.297499169382,918.81482429854,784.952738308193,1000.11337228968,1036.10441455598,1114.38496722413,1171.60442282089,1003.10226328578,839.306283891962
ENSG00000257017,P00738,HP,ENSMUSG00000031722,Hp,Q61646,106.5,63.1,140.2,114.9,116.7,121.6,120.3,96.1,117.0,100.0,34.1,31.0,46.2,42.6,46.7,41.4,32.8,41.1,34.9,52.2,Haptoglobin OS=Mus musculus OX=10090 GN=Hp PE=1 SV=1,10,42859.7055049767,36278.1859570682,36471.5565809171,47068.3369194158,35625.7516478194,34027.7656118404,39234.7912596378,42139.5490216162,43620.4481507606,76915.8655534399,57104.674526302,56082.6490720852,50958.8556808231,42450.5506807751
ENSG00000257017,P00738,HP,ENSMUSG00000031722,Hp,Q61646,106.5,63.1,140.2,114.9,116.7,121.6,120.3,96.1,117.0,100.0,34.1,31.0,46.2,42.6,46.7,41.4,32.8,41.1,34.9,52.2,Haptoglobin OS=Mus musculus OX=10090 GN=Hp PE=1 SV=1,10,42859.7055049767,36278.1859570682,36471.5565809171,47068.3369194158,35625.7516478194,34027.7656118404,39234.7912596378,42139.5490216162,43620.4481507606,76915.8655534399,57104.674526302,56082.6490720852,50958.8556808231,42450.5506807751
ENSG00000261701,P00739,HPR,ENSMUSG00000031722,Hp,Q61646,106.5,63.1,140.2,114.9,116.7,121.6,120.3,96.1,117.0,100.0,34.1,31.0,46.2,42.6,46.7,41.4,32.8,41.1,34.9,52.2,Haptoglobin OS=Mus musculus OX=10090 GN=Hp PE=1 SV=1,10,42859.7055049767,36278.1859570682,36471.5565809171,47068.3369194158,35625.7516478194,34027.7656118404,39234.7912596378,42139.5490216162,43620.4481507606,76915.8655534399,57104.674526302,56082.6490720852,50958.8556808231,42450.5506807751
ENSG00000261701,P00739,HPR,ENSMUSG00000031722,Hp,Q61646,106.5,63.1,140.2,114.9,116.7,121.6,120.3,96.1,117.0,100.0,34.1,31.0,46.2,42.6,46.7,41.4,32.8,41.1,34.9,52.2,Haptoglobin OS=Mus musculus OX=10090 GN=Hp PE=1 SV=1,10,42859.7055049767,36278.1859570682,36471.5565809171,47068.3369194158,35625.7516478194,34027.7656118404,39234.7912596378,42139.5490216162,43620.4481507606,76915.8655534399,57104.674526302,56082.6490720852,50958.8556808231,42450.5506807751
ENSG00000007516,O94812,BAIAP3,ENSMUSG00000047507,Baiap3,Q80TT2,309.6,199.3,310.3,389.6,303.5,335.4,347.3,259.5,309.1,337.2,,,,,,,,,,,BAI1-associated protein 3 OS=Mus musculus OX=10090 GN=Baiap3 PE=1 SV=3,1,2.77667823972093,1.65655665861725,39.2336628236982,4.18621989260525,22.3010868018486,16.75516263064,12.542756503782,14.7959887292495,9.92539680814968,16.0362400371239,16.5981604882652,8.85220494754733,31.2190617171289,20.9695969951149
ENSG00000100294,Q8IVS2,MCAT,ENSMUSG00000048755,Mcat,Q8R3F5,48.9,28.2,39.7,43.5,37.4,46.9,34.7,35.4,43.8,38.5,48.2,51.0,52.2,57.1,56.4,54.3,35.9,43.7,47.2,64.5,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial OS=Mus musculus OX=10090 GN=Mcat PE=1 SV=3",19,522.177470744171,417.516693959984,450.313410768152,480.097117536709,380.678423857067,383.922392385826,354.387973927716,409.641528549532,317.986339693241,306.326079553782,285.907166608748,389.966649786276,332.348699064647,321.002955718085
ENSG00000100294,Q8IVS2,MCAT,ENSMUSG00000048755,Mcat,Q8R3F5,48.9,28.2,39.7,43.5,37.4,46.9,34.7,35.4,43.8,38.5,48.2,51.0,52.2,57.1,56.4,54.3,35.9,43.7,47.2,64.5,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial OS=Mus musculus OX=10090 GN=Mcat PE=1 SV=3",19,522.177470744171,417.516693959984,450.313410768152,480.097117536709,380.678423857067,383.922392385826,354.387973927716,409.641528549532,317.986339693241,306.326079553782,285.907166608748,389.966649786276,332.348699064647,321.002955718085
ENSG00000101444,P23526,AHCY,ENSMUSG00000027597,Ahcy,P50247,152.6,86.1,130.2,187.0,169.6,152.7,159.7,123.2,128.8,130.2,99.9,104.6,131.9,128.6,117.5,100.1,98.9,96.3,70.1,121.8,Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3,23,25656.8880211283,31205.4119482789,23606.0159581951,30529.1443348734,20210.5013770757,17331.1522187087,18738.2324237736,14907.7362196457,25371.2534817047,23145.4007088472,14227.9034000952,20441.4377918293,12839.8896599372,19738.0308489925
ENSG00000101444,P23526,AHCY,ENSMUSG00000027597,Ahcy,P50247,152.6,86.1,130.2,187.0,169.6,152.7,159.7,123.2,128.8,130.2,99.9,104.6,131.9,128.6,117.5,100.1,98.9,96.3,70.1,121.8,Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3,23,25656.8880211283,31205.4119482789,23606.0159581951,30529.1443348734,20210.5013770757,17331.1522187087,18738.2324237736,14907.7362196457,25371.2534817047,23145.4007088472,14227.9034000952,20441.4377918293,12839.8896599372,19738.0308489925
ENSG00000101444,P23526,AHCY,ENSMUSG00000027597,Ahcy,P50247,152.6,86.1,130.2,187.0,169.6,152.7,159.7,123.2,128.8,130.2,99.9,104.6,131.9,128.6,117.5,100.1,98.9,96.3,70.1,121.8,Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3,23,25656.8880211283,31205.4119482789,23606.0159581951,30529.1443348734,20210.5013770757,17331.1522187087,18738.2324237736,14907.7362196457,25371.2534817047,23145.4007088472,14227.9034000952,20441.4377918293,12839.8896599372,19738.0308489925
ENSG00000101444,P23526,AHCY,ENSMUSG00000027597,Ahcy,P50247,152.6,86.1,130.2,187.0,169.6,152.7,159.7,123.2,128.8,130.2,99.9,104.6,131.9,128.6,117.5,100.1,98.9,96.3,70.1,121.8,Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3,23,25656.8880211283,31205.4119482789,23606.0159581951,30529.1443348734,20210.5013770757,17331.1522187087,18738.2324237736,14907.7362196457,25371.2534817047,23145.4007088472,14227.9034000952,20441.4377918293,12839.8896599372,19738.0308489925
ENSG00000101444,P23526,AHCY,ENSMUSG00000048087,Ahcyl,P50247,152.6,86.1,130.2,187.0,169.6,152.7,159.7,123.2,128.8,130.2,99.9,104.6,131.9,128.6,117.5,100.1,98.9,96.3,70.1,121.8,Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3,23,18143.9050750584,23319.0691015562,17688.9396368921,29673.8856865243,20580.7080386892,18542.016178782,21307.327607778,19062.051034298,30134.7534953833,24025.4678451125,17951.2423459081,20482.3491002099,12441.6295755625,18948.3932702805
ENSG00000101444,P23526,AHCY,ENSMUSG00000048087,Ahcyl,P50247,152.6,86.1,130.2,187.0,169.6,152.7,159.7,123.2,128.8,130.2,99.9,104.6,131.9,128.6,117.5,100.1,98.9,96.3,70.1,121.8,Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3,23,18143.9050750584,23319.0691015562,17688.9396368921,29673.8856865243,20580.7080386892,18542.016178782,21307.327607778,19062.051034298,30134.7534953833,24025.4678451125,17951.2423459081,20482.3491002099,12441.6295755625,18948.3932702805
ENSG00000101444,P23526,AHCY,ENSMUSG00000048087,Ahcyl,P50247,152.6,86.1,130.2,187.0,169.6,152.7,159.7,123.2,128.8,130.2,99.9,104.6,131.9,128.6,117.5,100.1,98.9,96.3,70.1,121.8,Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3,23,18143.9050750584,23319.0691015562,17688.9396368921,29673.8856865243,20580.7080386892,18542.016178782,21307.327607778,19062.051034298,30134.7534953833,24025.4678451125,17951.2423459081,20482.3491002099,12441.6295755625,18948.3932702805
ENSG00000101444,P23526,AHCY,ENSMUSG00000048087,Ahcyl,P50247,152.6,86.1,130.2,187.0,169.6,152.7,159.7,123.2,128.8,130.2,99.9,104.6,131.9,128.6,117.5,100.1,98.9,96.3,70.1,121.8,Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3,23,18143.9050750584,23319.0691015562,17688.9396368921,29673.8856865243,20580.7080386892,18542.016178782,21307.327607778,19062.051034298,30134.7534953833,24025.4678451125,17951.2423459081,20482.3491002099,12441.6295755625,18948.3932702805
ENSG00000101557,P54578,USP14,ENSMUSG00000047879,Usp14,Q9JMA1,26.7,19.5,42.0,41.5,44.1,33.9,36.0,31.6,30.7,27.2,,,,,,,,,,,Ubiquitin carboxyl-terminal hydrolase 14 OS=Mus musculus OX=10090 GN=Usp14 PE=1 SV=3,16,982.126310651967,812.446930198297,831.061114200159,792.868670607521,494.975155471987,641.139724480364,695.68717189246,575.702364325569,706.990511931373,858.291213854508,791.822292115053,728.01727799508,771.970824830111,727.149359262202
ENSG00000101557,P54578,USP14,ENSMUSG00000047879,Usp14,Q9JMA1,26.7,19.5,42.0,41.5,44.1,33.9,36.0,31.6,30.7,27.2,,,,,,,,,,,Ubiquitin carboxyl-terminal hydrolase 14 OS=Mus musculus OX=10090 GN=Usp14 PE=1 SV=3,16,982.126310651967,812.446930198297,831.061114200159,792.868670607521,494.975155471987,641.139724480364,695.68717189246,575.702364325569,706.990511931373,858.291213854508,791.822292115053,728.01727799508,771.970824830111,727.149359262202
ENSG00000102910,Q86WA8,LONP2,ENSMUSG00000047866,Lonp2,Q9DBN5,73.7,46.9,83.8,79.7,87.4,73.8,73.2,63.0,56.7,59.5,74.1,64.1,127.2,86.2,107.3,89.5,73.7,86.4,66.4,107.8,"Lon protease homolog 2, peroxisomal OS=Mus musculus OX=10090 GN=Lonp2 PE=1 SV=1",17,4694.96477879899,4003.58091432034,3855.70639146839,4892.15281435839,4754.12288456451,4360.25609202405,4005.33434354951,3929.21797620752,3613.73491915884,5244.32361047028,3421.5597639305,5084.14895332238,3167.46999647852,3849.79233215362
ENSG00000102910,Q86WA8,LONP2,ENSMUSG00000047866,Lonp2,Q9DBN5,73.7,46.9,83.8,79.7,87.4,73.8,73.2,63.0,56.7,59.5,74.1,64.1,127.2,86.2,107.3,89.5,73.7,86.4,66.4,107.8,"Lon protease homolog 2, peroxisomal OS=Mus musculus OX=10090 GN=Lonp2 PE=1 SV=1",17,4694.96477879899,4003.58091432034,3855.70639146839,4892.15281435839,4754.12288456451,4360.25609202405,4005.33434354951,3929.21797620752,3613.73491915884,5244.32361047028,3421.5597639305,5084.14895332238,3167.46999647852,3849.79233215362
ENSG00000108091,Q16204,CCDC6,ENSMUSG00000048701,Ccdc6,D3YZP9,17.0,11.6,28.7,27.0,17.5,21.5,17.0,16.0,16.9,19.2,15.2,16.0,26.7,20.1,21.5,25.6,18.0,15.8,17.1,24.3,Coiled-coil domain-containing protein 6 OS=Mus musculus OX=10090 GN=Ccdc6 PE=1 SV=1,2,805.772595001958,709.274865886554,625.974834483549,659.89342100892,368.116742618231,477.040325851551,462.224203269593,539.421707551073,510.527430671972,504.644969648808,357.017042301168,414.10583646534,392.594483155836,621.282625459595
ENSG00000108599,O43572,AKAP10,ENSMUSG00000047804,Akap10,O88845,,,,,,,,,,,6.8,6.6,29.9,24.3,23.1,25.2,16.5,17.4,12.6,25.9,"A-kinase anchor protein 10, mitochondrial OS=Mus musculus OX=10090 GN=Akap10 PE=1 SV=3",1,179.536675799683,213.493734445841,250.064215061593,197.577925319095,173.879935240032,222.886111235938,169.31895595311,170.757697679432,247.968787422178,188.603026813925,163.331577680151,185.908923406622,185.159944428427,266.254740731074
ENSG00000110917,Q14165,MLEC,ENSMUSG00000048578,Mlec,Q6ZQI3,,,,,,,,,,,58.5,51.2,113.9,84.4,53.6,74.6,49.4,68.7,37.9,73.6,Malectin OS=Mus musculus OX=10090 GN=Mlec PE=1 SV=2,7,3887.35767854649,2872.91442455542,3240.89729465686,2768.41553687622,935.662863956691,1560.91871376991,1743.32291966904,1434.92525822319,1736.54547944797,1001.88877625652,1226.65856753374,1487.18280937034,1749.3062335942,1225.74410036487
ENSG00000110917,Q14165,MLEC,ENSMUSG00000048578,Mlec,Q6ZQI3,,,,,,,,,,,58.5,51.2,113.9,84.4,53.6,74.6,49.4,68.7,37.9,73.6,Malectin OS=Mus musculus OX=10090 GN=Mlec PE=1 SV=2,7,3887.35767854649,2872.91442455542,3240.89729465686,2768.41553687622,935.662863956691,1560.91871376991,1743.32291966904,1434.92525822319,1736.54547944797,1001.88877625652,1226.65856753374,1487.18280937034,1749.3062335942,1225.74410036487
ENSG00000118804,O95210,STBD1,ENSMUSG00000047963,Stbd1,Q8C7E7,70.5,38.8,87.6,94.3,82.9,84.4,86.2,66.9,50.6,67.7,42.5,45.2,95.2,53.0,55.0,61.9,59.0,58.3,32.8,71.4,Starch-binding domain-containing protein 1 OS=Mus musculus OX=10090 GN=Stbd1 PE=1 SV=1,18,745.445837926975,946.494842958462,492.766361622947,641.771275604654,732.055798489533,905.985217118456,1095.2483819549,1234.59329746707,1036.31021913066,588.73604964908,579.358880383265,590.260028811163,748.628595955792,603.206166620358
ENSG00000118804,O95210,STBD1,ENSMUSG00000047963,Stbd1,Q8C7E7,70.5,38.8,87.6,94.3,82.9,84.4,86.2,66.9,50.6,67.7,42.5,45.2,95.2,53.0,55.0,61.9,59.0,58.3,32.8,71.4,Starch-binding domain-containing protein 1 OS=Mus musculus OX=10090 GN=Stbd1 PE=1 SV=1,18,745.445837926975,946.494842958462,492.766361622947,641.771275604654,732.055798489533,905.985217118456,1095.2483819549,1234.59329746707,1036.31021913066,588.73604964908,579.358880383265,590.260028811163,748.628595955792,603.206166620358
ENSG00000126953,O60220,TIMM8A,ENSMUSG00000048007,Timm8a1,Q9WVA2,34.1,16.7,39.2,40.5,38.0,41.8,43.0,36.3,39.3,34.3,14.2,13.3,16.8,12.7,16.5,12.6,11.6,12.2,10.2,15.8,Mitochondrial import inner membrane translocase subunit Tim8 A OS=Mus musculus OX=10090 GN=Timm8a1 PE=1 SV=1,23,591.976240988655,552.537652700477,472.040887041923,720.568687824992,976.555666255513,831.338192340635,1001.94172416223,765.083040565291,861.801063931103,873.96177021768,1020.76333047543,919.199687742915,759.373050213671,904.709252736957
ENSG00000126953,O60220,TIMM8A,ENSMUSG00000048007,Timm8a1,Q9WVA2,34.1,16.7,39.2,40.5,38.0,41.8,43.0,36.3,39.3,34.3,14.2,13.3,16.8,12.7,16.5,12.6,11.6,12.2,10.2,15.8,Mitochondrial import inner membrane translocase subunit Tim8 A OS=Mus musculus OX=10090 GN=Timm8a1 PE=1 SV=1,23,591.976240988655,552.537652700477,472.040887041923,720.568687824992,976.555666255513,831.338192340635,1001.94172416223,765.083040565291,861.801063931103,873.96177021768,1020.76333047543,919.199687742915,759.373050213671,904.709252736957
ENSG00000127152,Q9C0K0,BCL11B,ENSMUSG00000048251,Bcl11b,Q99PV8,105.1,78.6,138.1,130.4,116.9,118.6,125.8,94.8,111.7,102.6,35.5,24.8,50.9,34.4,29.8,41.0,30.8,33.0,27.7,48.2,B-cell lymphoma/leukemia 11B OS=Mus musculus OX=10090 GN=Bcl11b PE=1 SV=1,1,12.610274184253,21.1443115683913,17.039149508628,11.2052650410098,7.5542269371269,4.58249886549659,15.5281921116747,29.6873469502593,5.7959583868203,15.6104752303351,18.8084999402868,29.3722294465304,13.6025304627889,4.15598329266641
ENSG00000142444,Q9BSF4,TIMM29,ENSMUSG00000048429,Timm29,Q8BGX2,42.3,26.8,21.4,35.8,26.9,34.8,33.2,25.7,23.4,27.5,16.9,19.8,31.6,20.1,19.4,20.7,12.4,15.8,10.9,33.9,Mitochondrial import inner membrane translocase subunit Tim29 OS=Mus musculus OX=10090 GN=Timm29 PE=1 SV=1,13,944.335615946599,791.144175190815,821.230932761858,871.936646349418,481.799015659509,474.56512830648,546.987409281167,606.119470714181,559.716211789572,379.813618617123,394.495586460759,619.955808526912,523.925134368076,447.172002088971
ENSG00000142444,Q9BSF4,TIMM29,ENSMUSG00000048429,Timm29,Q8BGX2,42.3,26.8,21.4,35.8,26.9,34.8,33.2,25.7,23.4,27.5,16.9,19.8,31.6,20.1,19.4,20.7,12.4,15.8,10.9,33.9,Mitochondrial import inner membrane translocase subunit Tim29 OS=Mus musculus OX=10090 GN=Timm29 PE=1 SV=1,13,944.335615946599,791.144175190815,821.230932761858,871.936646349418,481.799015659509,474.56512830648,546.987409281167,606.119470714181,559.716211789572,379.813618617123,394.495586460759,619.955808526912,523.925134368076,447.172002088971
ENSG00000142937,P62241,RPS8,ENSMUSG00000047675,Rps8,P62242,110.3,65.8,108.4,104.3,85.4,94.4,82.4,63.1,80.4,64.2,84.5,76.9,78.7,81.0,80.8,78.4,56.4,61.4,55.9,82.6,40S ribosomal protein S8 OS=Mus musculus OX=10090 GN=Rps8 PE=1 SV=2,24,3756.05986611291,5263.26548060542,3891.9992894699,4750.56133318651,12029.0721362451,9093.02308647206,9784.30446270784,9179.36501015905,8061.24776991295,9502.03246239133,11252.5210209437,9645.12823341692,7342.10214864491,8014.54187877801
ENSG00000142937,P62241,RPS8,ENSMUSG00000047675,Rps8,P62242,110.3,65.8,108.4,104.3,85.4,94.4,82.4,63.1,80.4,64.2,84.5,76.9,78.7,81.0,80.8,78.4,56.4,61.4,55.9,82.6,40S ribosomal protein S8 OS=Mus musculus OX=10090 GN=Rps8 PE=1 SV=2,24,3756.05986611291,5263.26548060542,3891.9992894699,4750.56133318651,12029.0721362451,9093.02308647206,9784.30446270784,9179.36501015905,8061.24776991295,9502.03246239133,11252.5210209437,9645.12823341692,7342.10214864491,8014.54187877801
ENSG00000259431,Q9BU02,THTPA,ENSMUSG00000045691,Thtpa,Q8JZL3,56.2,32.7,61.0,61.2,49.9,51.5,54.6,42.5,59.8,57.9,55.5,52.4,79.7,66.2,68.7,70.3,62.5,60.8,54.4,81.8,Thiamine-triphosphatase OS=Mus musculus OX=10090 GN=Thtpa PE=1 SV=3,10,534.764646439452,476.476446510489,518.10383986576,531.87117982071,346.329845089225,403.21045573063,401.992322877413,399.741201002357,413.220079816159,428.440095910474,437.807803132371,394.625551007751,411.503940178738,454.948715589418
ENSG00000259431,Q9BU02,THTPA,ENSMUSG00000045691,Thtpa,Q8JZL3,56.2,32.7,61.0,61.2,49.9,51.5,54.6,42.5,59.8,57.9,55.5,52.4,79.7,66.2,68.7,70.3,62.5,60.8,54.4,81.8,Thiamine-triphosphatase OS=Mus musculus OX=10090 GN=Thtpa PE=1 SV=3,10,534.764646439452,476.476446510489,518.10383986576,531.87117982071,346.329845089225,403.21045573063,401.992322877413,399.741201002357,413.220079816159,428.440095910474,437.807803132371,394.625551007751,411.503940178738,454.948715589418
ENSG00000008952,Q99442,SEC62,ENSMUSG00000027706,Sec62,Q8BU14,75.9,34.1,44.3,124.9,47.5,76.2,69.0,47.2,40.6,56.4,,,,,,,,,,,Translocation protein SEC62 OS=Mus musculus OX=10090 GN=Sec62 PE=1 SV=1,2,2885.99213674572,2822.39422256985,2707.10504277023,2823.18797237273,5416.34974271807,3152.8887589464,4533.90330261764,4120.98823527038,3825.70299479046,5373.53352285255,4922.62270217558,5605.07009162268,3837.21192110353,4580.31589968924
ENSG00000066855,Q15390,MTFR1,ENSMUSG00000027601,Mtfr1,Q99MB2,9.7,5.4,9.1,9.7,13.2,11.2,13.7,11.1,13.7,9.9,,,,,,,,,,,Mitochondrial fission regulator 1 OS=Mus musculus OX=10090 GN=Mtfr1 PE=1 SV=1,4,1555.06289621356,1622.86595596305,1440.08847517777,1461.80456615173,1084.23686722593,1089.9320450292,988.388608065789,921.366217571483,1150.03305019965,1080.26741009367,744.676990969614,1115.18314996451,705.44318926947,985.536566018299
ENSG00000078070,Q96RQ3,MCCC1,ENSMUSG00000027709,Mccc1,Q99MR8,79.8,47.3,72.7,96.3,75.4,77.3,76.8,65.4,77.4,70.1,72.9,59.8,97.9,72.6,84.7,65.9,53.5,66.3,52.2,83.6,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Mccc1 PE=1 SV=2",31,733.957848676464,912.633703550215,796.713372715719,752.630937445366,1539.47959337264,1049.81258473599,1024.28379290787,932.050744543125,948.269760477408,1466.43770725353,1306.09097079435,1409.9607636385,990.407219419872,1171.64156212502
ENSG00000078070,Q96RQ3,MCCC1,ENSMUSG00000027709,Mccc1,Q99MR8,79.8,47.3,72.7,96.3,75.4,77.3,76.8,65.4,77.4,70.1,72.9,59.8,97.9,72.6,84.7,65.9,53.5,66.3,52.2,83.6,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Mccc1 PE=1 SV=2",31,733.957848676464,912.633703550215,796.713372715719,752.630937445366,1539.47959337264,1049.81258473599,1024.28379290787,932.050744543125,948.269760477408,1466.43770725353,1306.09097079435,1409.9607636385,990.407219419872,1171.64156212502
ENSG00000088833,Q9UNZ2,NSFL1C,ENSMUSG00000027455,Nsfl1c,Q9CZ44,75.3,40.4,63.9,66.6,77.9,79.1,76.2,59.9,79.5,67.4,84.3,78.2,99.1,76.2,84.1,77.7,71.1,76.7,62.3,93.9,NSFL1 cofactor p47 OS=Mus musculus OX=10090 GN=Nsfl1c PE=1 SV=1,30,1002.37302613024,1097.5987184366,1054.93123209042,1192.91146052924,1082.78788433335,1087.0963356856,956.253465875858,990.211597295149,1102.97128688312,1155.19904617661,1004.7392271316,1254.47348754262,1166.03553899937,935.082971878698
