Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Ratios: (NASA GC) / (Pool),Ratios: (BA Pool) / (Pool),Ratios: (GC Pool) / (Pool),Ratio Standard Errors [%]: (NASA GC) / (Pool),Ratio Standard Errors [%]: (BA Pool) / (Pool),Ratio Standard Errors [%]: (GC Pool) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
False,IsMasterProtein,Q8C3X2,"Coiled-coil domain-containing protein 90B, mitochondrial OS=Mus musculus GN=Ccdc90b PE=1 SV=1",24.609375,5,6,5,1,256,29.578,8.53,0.78,0.58,0.56,28.14,1.73,34.58,,5,0,0.0,Green,13.1133540980871
False,IsMasterProtein,E9QN92,Metalloreductase STEAP3 OS=Mus musculus GN=Steap3 PE=1 SV=1,7.41444866920152,3,3,3,1,526,58.492,9.13,0.72,0.69,0.47,44.07,17.17,21.66,,3,0,0.0,Green,13.1092102514115
False,IsMasterProteinCandidate,Q8CI59-2,Isoform 2 of Metalloreductase STEAP3 OS=Mus musculus GN=Steap3,7.41444866920152,3,3,3,1,526,58.493,9.13,0.72,0.69,0.47,44.07,17.17,21.66,,3,0,0.0,Green,13.1092102514115
False,IsMasterProteinCandidate,Q8CI59,Metalloreductase STEAP3 OS=Mus musculus GN=Steap3 PE=1 SV=1,7.99180327868853,3,3,3,1,488,54.714,9.22,0.72,0.69,0.47,44.07,17.17,21.66,,3,0,0.0,Green,13.1092102514115
False,IsMasterProteinCandidate,D3YTP0,Metalloreductase STEAP3 (Fragment) OS=Mus musculus GN=Steap3 PE=1 SV=5,9.30787589498807,3,3,3,1,419,46.936,9.16,0.72,0.69,0.47,44.07,17.17,21.66,,3,0,0.0,Green,13.1092102514115
False,IsMasterProtein,Q99K70,Ras-related GTP-binding protein C OS=Mus musculus GN=Rragc PE=1 SV=1,22.8643216080402,6,10,6,1,398,44.093,5.1,0.82,0.66,0.61,38.38,18.18,40.51,,6,0,0.0,Green,13.1065475873889
False,IsMasterProtein,Q9D710,Thioredoxin-related transmembrane protein 2 OS=Mus musculus GN=Tmx2 PE=1 SV=1,19.6610169491525,5,7,5,1,295,33.921,8.75,0.73,0.72,0.55,35.32,30.72,34.71,,5,0,0.0,Green,13.0885105330167
False,IsMasterProteinCandidate,D3Z2J6,Thioredoxin-related transmembrane protein 2 OS=Mus musculus GN=Tmx2 PE=1 SV=1,22.568093385214,5,7,5,1,257,29.572,8.72,0.73,0.72,0.55,35.32,30.72,34.71,,5,0,0.0,Green,13.0885105330167
False,IsMasterProtein,Q8CII2,Cell division cycle protein 123 homolog OS=Mus musculus GN=Cdc123 PE=1 SV=2,19.047619047619,6,14,5,1,336,38.792,4.67,0.78,0.68,0.46,33.4,28.73,,,6,0,0.0,Green,13.074756560763
False,IsMasterProtein,Q80TL7,Protein MON2 homolog OS=Mus musculus GN=Mon2 PE=1 SV=2,8.68804664723032,13,15,13,1,1715,188.958,6.13,0.74,0.69,0.53,20.49,12.74,7.62,,13,0,0.0,Green,13.056389752598
False,IsMasterProtein,Q8BMB3,Eukaryotic translation initiation factor 4E type 2 OS=Mus musculus GN=Eif4e2 PE=1 SV=1,25.7142857142857,6,6,6,1,245,28.245,8.87,0.68,0.51,0.55,23.27,35.09,13.59,,6,0,0.0,Green,13.0463188770696
False,IsMasterProtein,Q8R0J7,Vacuolar protein sorting-associated protein 37B OS=Mus musculus GN=Vps37b PE=1 SV=1,31.5789473684211,5,5,5,1,285,31.036,7.05,0.87,0.54,0.58,27.9,9.81,,,5,0,0.0,Green,13.0167598122968
False,IsMasterProtein,Q8VHQ9,Acyl-coenzyme A thioesterase 11 OS=Mus musculus GN=Acot11 PE=1 SV=1,24.4107744107744,9,13,9,1,594,67.312,6.8,0.78,0.6,0.55,18.37,10.69,5.19,,9,0,0.0,Green,13.0119012647567
False,IsMasterProtein,O35075,Down syndrome critical region protein 3 homolog OS=Mus musculus GN=Dscr3 PE=1 SV=1,20.2020202020202,4,4,4,1,297,32.949,7.68,0.64,0.44,0.49,30.99,20.64,14.26,,4,0,0.0,Green,12.9888499082142
False,IsMasterProtein,O70152,Dolichol-phosphate mannosyltransferase subunit 1 OS=Mus musculus GN=Dpm1 PE=1 SV=1,35.7692307692308,7,9,7,1,260,29.156,9.51,0.73,0.69,0.48,19.7,10.92,11.73,,7,0,0.0,Green,12.9786072814093
False,IsMasterProteinCandidate,Q3THB2,Putative uncharacterized protein OS=Mus musculus PE=2 SV=1,18.796992481203,4,6,4,1,133,14.411,10.05,0.67,0.69,0.56,37.79,15.71,14.94,,4,0,0.0,Green,12.9460627943771
False,IsMasterProtein,Q91V99,Fau protein (Fragment) OS=Mus musculus GN=fau PE=4 SV=1,18.2481751824818,4,6,4,1,137,14.778,10.05,0.67,0.69,0.56,37.79,15.71,14.94,,4,0,0.0,Green,12.9460627943771
False,IsMasterProteinCandidate,P62862,40S ribosomal protein S30 OS=Mus musculus GN=Fau PE=1 SV=1,42.3728813559322,4,6,4,1,59,6.644,12.15,0.67,0.69,0.56,37.79,15.71,14.94,,4,0,0.0,Green,12.9460627943771
False,IsMasterProteinCandidate,Q642K5,40S ribosomal protein S30 OS=Mus musculus GN=Fau PE=1 SV=1,18.796992481203,4,6,4,1,133,14.407,10.05,0.67,0.69,0.56,37.79,15.71,14.94,,4,0,0.0,Green,12.9460627943771
False,IsMasterProteinCandidate,Q920W8,Fau protein (Fragment) OS=Mus musculus GN=fau PE=4 SV=1,18.2481751824818,4,6,4,1,137,14.836,9.94,0.67,0.69,0.56,37.79,15.71,14.94,,4,0,0.0,Green,12.9460627943771
False,IsMasterProtein,Q80UW8,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Mus musculus GN=Polr2e PE=1 SV=1",28.5714285714286,5,8,5,1,210,24.555,5.95,0.57,0.44,0.5,54.58,59.94,81.96,,5,0,0.0,Green,12.9397920054177
False,IsMasterProtein,A0A0A6YWB0,Muscleblind-like protein 1 OS=Mus musculus GN=Mbnl1 PE=1 SV=1,28.5302593659942,9,10,9,1,347,37.776,8.75,0.83,0.79,0.68,31.47,19.82,19.0,,9,0,0.0,Green,12.9251075870169
False,IsMasterProtein,Q8R1S9,Sodium-coupled neutral amino acid transporter 4 OS=Mus musculus GN=Slc38a4 PE=1 SV=1,12.0658135283364,7,11,7,1,547,60.424,6.47,0.83,0.79,0.65,67.07,50.9,55.4,,7,0,0.0,Green,12.9106293794284
False,IsMasterProteinCandidate,B1B1D8,"39S ribosomal protein L2, mitochondrial OS=Mus musculus GN=Mrpl2 PE=1 SV=1",26.3157894736842,11,14,11,1,304,33.079,11.06,0.74,0.65,0.54,22.99,14.76,16.95,,11,0,0.0,Green,12.9065159490495
False,IsMasterProtein,Q9D773,"39S ribosomal protein L2, mitochondrial OS=Mus musculus GN=Mrpl2 PE=1 SV=1",26.1437908496732,11,14,11,1,306,33.32,11.06,0.74,0.65,0.54,22.99,14.76,16.95,,11,0,0.0,Green,12.9065159490495
False,IsMasterProtein,Q9D7S9,Charged multivesicular body protein 5 OS=Mus musculus GN=Chmp5 PE=1 SV=1,27.8538812785388,8,12,8,1,219,24.56,4.79,0.79,0.88,0.54,25.81,22.49,27.7,,8,0,0.0,Green,12.8953105923852
False,IsMasterProtein,Q6A026,Sister chromatid cohesion protein PDS5 homolog A OS=Mus musculus GN=Pds5a PE=1 SV=3,7.35735735735736,9,10,9,1,1332,150.232,7.85,1.24,0.67,1.52,91.34,9.27,116.49,,9,0,0.0,Green,12.88369645523
False,IsMasterProtein,Q566J8,AarF domain-containing protein kinase 4 OS=Mus musculus GN=Adck4 PE=1 SV=1,20.8255159474672,6,6,6,1,533,59.194,7.93,0.83,0.55,0.79,32.94,3.6,46.46,,6,0,0.0,Green,12.8807310770573
False,IsMasterProtein,Q6ZWV7,60S ribosomal protein L35 OS=Mus musculus GN=Rpl35 PE=1 SV=1,32.520325203252,9,17,7,1,123,14.544,11.05,0.75,0.61,0.53,19.08,12.86,21.43,,9,0,0.0,Green,12.8769616716173
False,IsMasterProtein,P61965,WD repeat-containing protein 5 OS=Mus musculus GN=Wdr5 PE=1 SV=1,18.2634730538922,4,4,4,1,334,36.565,8.27,0.87,0.78,0.7,23.11,2.35,10.98,,4,0,0.0,Green,12.8738513618546
False,IsMasterProtein,Q61160,FAS-associated death domain protein OS=Mus musculus GN=Fadd PE=1 SV=1,21.4634146341463,5,6,5,1,205,22.946,6.04,0.79,0.72,0.73,21.63,12.42,14.58,,5,0,0.0,Green,12.8727547484067
False,IsMasterProtein,Q91XC8,Death-associated protein 1 OS=Mus musculus GN=Dap PE=1 SV=3,55.8823529411765,5,18,5,1,102,11.148,9.36,0.81,0.76,0.61,30.67,21.9,21.63,,5,0,0.0,Green,12.8650701114678
False,IsMasterProteinCandidate,P28033-3,Isoform 2 of CCAAT/enhancer-binding protein beta OS=Mus musculus GN=Cebpb,9.45454545454546,2,2,2,1,275,29.115,8.47,0.74,0.85,0.77,23.67,,,,2,0,0.0,Green,12.8566022081297
False,IsMasterProtein,Q3UPN9,Putative uncharacterized protein OS=Mus musculus GN=Cebpb PE=2 SV=1,8.78378378378378,2,2,2,1,296,31.426,8.56,0.74,0.85,0.77,23.67,,,,2,0,0.0,Green,12.8566022081297
False,IsMasterProtein,A2RTH5,Leucine carboxyl methyltransferase 1 OS=Mus musculus GN=Lcmt1 PE=1 SV=1,12.9518072289157,5,6,5,1,332,38.167,5.62,0.79,0.68,0.57,24.41,22.78,13.06,,5,0,0.0,Green,12.8554983248343
False,IsMasterProtein,Q8BYZ7,Engulfment and cell motility protein 3 OS=Mus musculus GN=Elmo3 PE=1 SV=2,17.2222222222222,8,10,7,1,720,81.706,6.47,0.6,0.59,0.47,56.42,47.52,77.09,,8,0,0.0,Green,12.8539556804665
False,IsMasterProtein,Q8BGR9,Ubiquitin-like domain-containing CTD phosphatase 1 OS=Mus musculus GN=Ublcp1 PE=1 SV=1,25.1572327044025,7,12,6,1,318,36.813,6.46,0.79,0.73,0.57,25.41,12.29,12.74,,7,0,0.0,Green,12.8433704284174
False,IsMasterProtein,P06800,Receptor-type tyrosine-protein phosphatase C OS=Mus musculus GN=Ptprc PE=1 SV=3,8.13323005422153,9,9,8,1,1291,144.514,5.94,0.72,0.65,0.49,37.4,17.33,17.41,,9,0,0.0,Green,12.827209010056
False,IsMasterProteinCandidate,P06800-2,Isoform 2 of Receptor-type tyrosine-protein phosphatase C OS=Mus musculus GN=Ptprc,8.41346153846154,9,9,8,1,1248,139.951,6.09,0.72,0.65,0.49,37.4,17.33,17.41,,9,0,0.0,Green,12.827209010056
False,IsMasterProteinCandidate,P06800-3,Isoform 3 of Receptor-type tyrosine-protein phosphatase C OS=Mus musculus GN=Ptprc,9.11458333333333,9,9,8,1,1152,130.54,6.33,0.72,0.65,0.49,37.4,17.33,17.41,,9,0,0.0,Green,12.827209010056
False,IsMasterProteinCandidate,Q5EAT0,Signal recognition particle 9 kDa protein OS=Mus musculus GN=Srp9 PE=2 SV=1,45.3488372093023,4,6,4,1,86,10.187,7.99,0.77,0.81,0.65,14.5,1.09,1.41,,4,0,0.0,Green,12.8266218330636
False,IsMasterProtein,Q3UIK3,Signal recognition particle 9 kDa protein OS=Mus musculus GN=Srp9 PE=2 SV=1,45.3488372093023,4,6,4,1,86,10.196,8.0,0.77,0.81,0.65,14.5,1.09,1.41,,4,0,0.0,Green,12.8266218330636
False,IsMasterProtein,P58064,"28S ribosomal protein S6, mitochondrial OS=Mus musculus GN=Mrps6 PE=1 SV=3",35.2,5,9,5,1,125,14.3,9.5,0.76,0.7,0.61,35.17,15.93,14.76,,5,0,0.0,Green,12.8237288572933
False,IsMasterProtein,Q8BHJ5,F-box-like/WD repeat-containing protein TBL1XR1 OS=Mus musculus GN=Tbl1xr1 PE=1 SV=1,19.0661478599222,7,10,7,1,514,55.626,5.63,0.79,0.6,0.69,21.69,22.33,26.09,,7,0,0.0,Green,12.8202655058496
False,IsMasterProteinCandidate,Q8C8T8,Pre-rRNA-processing protein TSR2 homolog OS=Mus musculus GN=Tsr2 PE=1 SV=1,26.7015706806283,3,3,3,1,191,20.878,4.23,0.94,0.91,0.77,20.62,,,,3,0,0.0,Green,12.8184218959544
False,IsMasterProteinCandidate,Z4YL87,Pre-rRNA-processing protein TSR2 homolog OS=Mus musculus GN=Tsr2 PE=1 SV=1,26.5625,3,3,3,1,192,21.009,4.23,0.94,0.91,0.77,20.62,,,,3,0,0.0,Green,12.8184218959544
False,IsMasterProtein,H7BWY8,Pre-rRNA-processing protein TSR2 homolog OS=Mus musculus GN=Tsr2 PE=1 SV=1,26.1538461538462,3,3,3,1,195,21.365,4.26,0.94,0.91,0.77,20.62,,,,3,0,0.0,Green,12.8184218959544
False,IsMasterProtein,A0A075B5R5,Protein Ighv4-1 (Fragment) OS=Mus musculus GN=Ighv4-1 PE=1 SV=4,23.9316239316239,2,2,2,1,117,12.963,8.9,,,,,,,,2,0,0.0,Green,12.8098523583879
False,IsMasterProtein,Q9ET26,E3 ubiquitin-protein ligase RNF114 OS=Mus musculus GN=Rnf114 PE=1 SV=2,23.5807860262009,5,7,5,1,229,25.728,7.03,0.93,0.99,0.67,33.53,64.25,35.07,,5,0,0.0,Green,12.7967141978094
False,IsMasterProteinCandidate,Q8C521,Putative uncharacterized protein OS=Mus musculus GN=Rnf114 PE=2 SV=1,24.8847926267281,5,7,5,1,217,23.824,7.96,0.93,0.99,0.67,33.53,64.25,35.07,,5,0,0.0,Green,12.7967141978094
False,IsMasterProtein,D3Z6Q9,Bridging integrator 2 OS=Mus musculus GN=Bin2 PE=1 SV=1,15.1329243353783,6,7,6,1,489,52.522,5.34,0.69,0.64,0.44,32.85,17.67,28.05,,6,0,0.0,Green,12.7924235810217
False,IsMasterProtein,P61458,Pterin-4-alpha-carbinolamine dehydratase OS=Mus musculus GN=Pcbd1 PE=1 SV=2,44.2307692307692,5,12,5,1,104,11.978,6.8,0.81,0.83,0.53,56.58,6.63,11.01,,5,0,0.0,Green,12.7865904230989
False,IsMasterProtein,P56135,"ATP synthase subunit f, mitochondrial OS=Mus musculus GN=Atp5j2 PE=1 SV=3",38.6363636363636,5,15,5,1,88,10.337,9.95,0.84,0.74,0.54,22.55,11.23,10.66,,5,0,0.0,Green,12.7719204072252
False,IsMasterProtein,Q61112,45 kDa calcium-binding protein OS=Mus musculus GN=Sdf4 PE=1 SV=1,21.3296398891967,7,9,7,1,361,42.037,4.96,0.71,0.7,0.53,30.53,19.18,20.12,,7,0,0.0,Green,12.7631508155395
False,IsMasterProtein,S4R1X1,WD repeat-containing protein 91 OS=Mus musculus GN=Wdr91 PE=1 SV=1,20.1986754966887,11,14,11,1,604,67.746,6.67,0.81,0.79,0.63,27.45,42.53,9.2,,11,0,0.0,Green,12.7629528348965
False,IsMasterProtein,Q9CQU1,Microfibrillar-associated protein 1 OS=Mus musculus GN=Mfap1 PE=1 SV=1,7.28929384965831,3,3,3,1,439,51.923,4.98,0.78,0.73,0.65,23.1,6.22,3.18,,3,0,0.0,Green,12.7319599399035
False,IsMasterProtein,Q70FJ1,A-kinase anchor protein 9 OS=Mus musculus GN=Akap9 PE=1 SV=2,4.89860416117988,15,31,15,1,3797,435.943,5.03,0.81,0.72,0.71,47.15,23.14,78.28,,15,0,0.0,Green,12.7290953867367
False,IsMasterProteinCandidate,Q70FJ1-3,Isoform 3 of A-kinase anchor protein 9 OS=Mus musculus GN=Akap9,4.92323980942298,15,31,15,1,3778,433.706,5.05,0.81,0.72,0.71,47.15,23.14,78.28,,15,0,0.0,Green,12.7290953867367
False,IsMasterProteinCandidate,Q70FJ1-2,Isoform 2 of A-kinase anchor protein 9 OS=Mus musculus GN=Akap9,4.92193702037576,15,31,15,1,3779,433.936,5.02,0.81,0.72,0.71,47.15,23.14,78.28,,15,0,0.0,Green,12.7290953867367
False,IsMasterProtein,P58404,Striatin-4 OS=Mus musculus GN=Strn4 PE=1 SV=2,14.0789473684211,6,7,6,1,760,81.595,5.38,0.83,1.12,0.56,47.78,89.41,4.99,,6,0,0.0,Green,12.7260504446721
False,IsMasterProteinCandidate,P58404-2,Isoform 2 of Striatin-4 OS=Mus musculus GN=Strn4,14.2098273572377,6,7,6,1,753,80.925,5.38,0.83,1.12,0.56,47.78,89.41,4.99,,6,0,0.0,Green,12.7260504446721
False,IsMasterProtein,Q91XL1,Leucine-rich HEV glycoprotein OS=Mus musculus GN=Lrg1 PE=1 SV=1,14.327485380117,4,7,4,1,342,37.408,6.61,0.7,0.55,0.61,32.98,19.21,14.95,,4,0,0.0,Green,12.7129080626716
False,IsMasterProteinCandidate,Q8R332-3,Isoform 3 of Nucleoporin p58/p45 OS=Mus musculus GN=Nupl1,8.75232774674116,4,4,4,1,537,54.418,8.21,0.82,0.63,0.65,61.22,20.69,24.32,,4,0,0.0,Green,12.6883731409431
False,IsMasterProtein,Q6ZQC2,MKIAA0410 protein (Fragment) OS=Mus musculus GN=Nupl1 PE=2 SV=1,8.63970588235294,4,4,4,1,544,55.229,8.47,0.82,0.63,0.65,61.22,20.69,24.32,,4,0,0.0,Green,12.6883731409431
False,IsMasterProtein,Q9ES74,Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=1 SV=1,33.112582781457,8,12,8,1,302,34.514,8.25,0.81,0.75,0.62,18.92,9.22,15.1,,8,0,0.0,Green,12.6811413325634
False,IsMasterProtein,Q9D142,Uridine diphosphate glucose pyrophosphatase OS=Mus musculus GN=Nudt14 PE=1 SV=1,14.8648648648649,3,4,3,1,222,24.428,5.14,0.66,0.79,0.62,36.78,49.51,41.53,,3,0,0.0,Green,12.6723186894245
False,IsMasterProtein,Q8BHL5,Engulfment and cell motility protein 2 OS=Mus musculus GN=Elmo2 PE=1 SV=1,13.2513661202186,7,9,7,1,732,83.833,5.95,0.71,0.76,0.67,29.5,17.42,14.33,,7,0,0.0,Green,12.6709935842248
False,IsMasterProteinCandidate,Q3TLW5,Putative uncharacterized protein OS=Mus musculus GN=Aqp1 PE=2 SV=1,27.1375464684015,5,12,4,1,269,28.774,7.84,,,,,,,,5,0,0.0,Green,12.669917114222
False,IsMasterProtein,Q02013,Aquaporin-1 OS=Mus musculus GN=Aqp1 PE=1 SV=3,27.1375464684015,5,12,4,1,269,28.775,7.43,,,,,,,,5,0,0.0,Green,12.669917114222
False,IsMasterProtein,Q149Z9,"Histone cluster 1, H1d OS=Mus musculus GN=Hist1h1d PE=2 SV=1",13.5746606334842,4,7,4,1,221,22.086,11.03,0.73,0.67,0.51,18.66,10.59,22.02,,4,0,0.0,Green,12.6474751637735
False,IsMasterProtein,Q91X78,Erlin-1 OS=Mus musculus GN=Erlin1 PE=1 SV=1,15.8959537572254,5,5,5,1,346,38.912,7.21,0.89,0.73,0.63,70.85,18.15,29.97,,5,0,0.0,Green,12.6302378079629
False,IsMasterProtein,P62748,Hippocalcin-like protein 1 OS=Mus musculus GN=Hpcal1 PE=1 SV=2,33.6787564766839,6,9,6,1,193,22.324,5.5,0.82,0.78,0.64,26.46,37.47,19.51,,6,0,0.0,Green,12.6271303465528
False,IsMasterProtein,Q8BKT7,THO complex subunit 5 homolog OS=Mus musculus GN=Thoc5 PE=1 SV=2,13.7628111273792,7,9,7,1,683,78.636,7.12,0.76,0.63,0.49,34.81,20.4,30.74,,7,0,0.0,Green,12.6131437432277
False,IsMasterProteinCandidate,Q9D153,Putative uncharacterized protein OS=Mus musculus GN=Cdkn2c PE=2 SV=1,44.047619047619,6,9,6,1,168,18.023,6.0,0.85,0.87,0.68,29.28,25.55,8.78,,6,0,0.0,Green,12.6082883531177
False,IsMasterProtein,Q60772,Cyclin-dependent kinase 4 inhibitor C OS=Mus musculus GN=Cdkn2c PE=1 SV=1,44.047619047619,6,9,6,1,168,18.055,6.0,0.85,0.87,0.68,29.28,25.55,8.78,,6,0,0.0,Green,12.6082883531177
False,IsMasterProtein,Q9CYI4,Putative RNA-binding protein Luc7-like 1 OS=Mus musculus GN=Luc7l PE=1 SV=2,12.6684636118598,5,6,4,1,371,43.907,9.88,0.83,0.71,0.72,24.53,13.9,33.58,,5,0,0.0,Green,12.6038160208112
False,IsMasterProtein,A2RSF1,COMM domain containing 1 OS=Mus musculus GN=Commd1 PE=2 SV=1,23.936170212766,3,4,3,1,188,20.983,7.59,0.84,0.71,0.75,18.19,,,,3,0,0.0,Green,12.6023871160154
False,IsMasterProteinCandidate,P43024,"Cytochrome c oxidase subunit 6A1, mitochondrial OS=Mus musculus GN=Cox6a1 PE=1 SV=2",18.9189189189189,1,5,1,1,111,12.344,9.98,,,,,,,,1,0,0.0,Green,12.5941446891315
False,IsMasterProtein,Q9DCW5,"Cytochrome c oxidase subunit 6A, mitochondrial OS=Mus musculus GN=Cox6a1 PE=1 SV=1",18.75,1,5,1,1,112,12.475,9.98,,,,,,,,1,0,0.0,Green,12.5941446891315
False,IsMasterProtein,O54879,High mobility group protein B3 OS=Mus musculus GN=Hmgb3 PE=1 SV=3,36.5,7,7,7,1,200,22.995,8.37,0.77,0.65,0.67,27.79,33.23,27.33,,7,0,0.0,Green,12.5849263501948
False,IsMasterProtein,Q8BH61,Coagulation factor XIII A chain OS=Mus musculus GN=F13a1 PE=1 SV=3,7.78688524590164,4,5,4,1,732,83.155,5.92,0.97,0.89,0.63,18.13,8.9,,,4,0,0.0,Green,12.5641417200356
False,IsMasterProtein,Q8VBX6-3,Isoform 3 of Multiple PDZ domain protein OS=Mus musculus GN=Mpdz,4.44015444015444,9,12,7,1,2072,220.348,5.02,0.93,0.7,0.68,40.93,28.81,31.53,,9,0,0.0,Green,12.5622032403491
False,IsMasterProteinCandidate,Q8VBX6,Multiple PDZ domain protein OS=Mus musculus GN=Mpdz PE=1 SV=2,4.47688564476886,9,12,7,1,2055,218.576,5.02,0.93,0.7,0.68,40.93,28.81,31.53,,9,0,0.0,Green,12.5622032403491
False,IsMasterProteinCandidate,Q8VBX6-2,Isoform 2 of Multiple PDZ domain protein OS=Mus musculus GN=Mpdz,4.54995054401583,9,12,7,1,2022,214.928,5.01,0.93,0.7,0.68,40.93,28.81,31.53,,9,0,0.0,Green,12.5622032403491
False,IsMasterProteinCandidate,Q8VBX6-4,Isoform 4 of Multiple PDZ domain protein OS=Mus musculus GN=Mpdz,4.4725328147788,9,12,7,1,2057,218.817,5.02,0.93,0.7,0.68,40.93,28.81,31.53,,9,0,0.0,Green,12.5622032403491
False,IsMasterProtein,Q5M8N0,CB1 cannabinoid receptor-interacting protein 1 OS=Mus musculus GN=Cnrip1 PE=1 SV=1,29.8780487804878,3,4,3,1,164,18.601,7.96,0.66,0.71,0.51,24.95,18.28,6.89,,3,0,0.0,Green,12.5569484082265
False,IsMasterProtein,Q9CQ48,NudC domain-containing protein 2 OS=Mus musculus GN=Nudcd2 PE=1 SV=1,38.8535031847134,5,9,4,1,157,17.649,5.07,0.72,0.7,0.56,19.62,14.85,4.27,,5,0,0.0,Green,12.534206654242
False,IsMasterProtein,A0A0A0MQ90,Protein S100-A13 OS=Mus musculus GN=S100a13 PE=1 SV=1,33.75,6,12,6,1,160,17.733,6.57,0.76,0.74,0.57,23.04,18.75,31.24,,6,0,0.0,Green,12.5185923252172
False,IsMasterProtein,Q9Z1R3,Apolipoprotein M OS=Mus musculus GN=Apom PE=1 SV=1,19.4736842105263,3,6,3,1,190,21.259,6.52,0.69,0.58,0.5,16.94,,,,3,0,0.0,Green,12.5118065642301
False,IsMasterProtein,P50429,Arylsulfatase B OS=Mus musculus GN=Arsb PE=1 SV=3,10.2996254681648,6,7,6,1,534,59.609,7.24,0.75,0.64,0.69,36.25,19.89,28.93,,6,0,0.0,Green,12.5089617112367
False,IsMasterProtein,Q14AR0,"RIKEN cDNA 1810035L17, isoform CRA_a OS=Mus musculus GN=Slirp PE=2 SV=1",58.0357142857143,5,6,5,1,112,12.597,9.82,0.9,0.82,0.7,17.7,8.93,2.64,,5,0,0.0,Green,12.4955543520794
False,IsMasterProtein,Q3UE37,Ubiquitin-conjugating enzyme E2 Z OS=Mus musculus GN=Ube2z PE=1 SV=2,23.314606741573,8,12,8,1,356,38.344,5.62,0.69,0.62,0.62,20.22,13.33,1.6,,8,0,0.0,Green,12.4858877356186
False,IsMasterProtein,Q9CQQ8,U6 snRNA-associated Sm-like protein LSm7 OS=Mus musculus GN=Lsm7 PE=1 SV=1,45.6310679611651,5,8,5,1,103,11.629,5.27,0.69,0.62,0.58,20.12,14.62,9.5,,5,0,0.0,Green,12.4712763807822
False,IsMasterProtein,Q8VDI7,Ubiquitin-associated domain-containing protein 1 OS=Mus musculus GN=Ubac1 PE=1 SV=2,13.9364303178484,6,6,5,1,409,45.502,4.97,0.79,0.83,0.6,43.66,21.27,29.1,,6,0,0.0,Green,12.4600360586216
False,IsMasterProtein,Q60997-2,Isoform 2 of Deleted in malignant brain tumors 1 protein OS=Mus musculus GN=Dmbt1,8.07483998030527,5,6,5,1,2031,221.023,4.91,0.8,0.5,0.69,36.99,24.07,20.13,,5,0,0.0,Green,12.4593497418302
False,IsMasterProtein,Q8CCZ4,"Lipoyl synthase, mitochondrial OS=Mus musculus GN=Lias PE=2 SV=1",21.71581769437,5,5,4,1,373,41.837,8.95,0.8,0.7,0.45,28.3,,,,5,0,0.0,Green,12.4555020256964
False,IsMasterProteinCandidate,Q99M04,"Lipoyl synthase, mitochondrial OS=Mus musculus GN=Lias PE=1 SV=1",21.71581769437,5,5,4,1,373,41.853,8.88,0.8,0.7,0.45,28.3,,,,5,0,0.0,Green,12.4555020256964
False,IsMasterProtein,P24721,Asialoglycoprotein receptor 2 OS=Mus musculus GN=Asgr2 PE=1 SV=1,42.8571428571429,10,18,10,1,301,34.885,5.21,0.79,0.75,0.53,20.86,18.92,17.69,,10,0,0.0,Green,12.4485449115181
False,IsMasterProtein,Q4FJR3,Lactotransferrin OS=Mus musculus GN=Ltf PE=2 SV=1,14.4271570014144,7,8,7,1,707,77.816,8.56,0.76,0.78,0.72,44.82,26.63,33.62,,7,0,0.0,Green,12.4314688092259
False,IsMasterProteinCandidate,Q8BTV2-2,Isoform 2 of Cleavage and polyadenylation specificity factor subunit 7 OS=Mus musculus GN=Cpsf7,13.2034632034632,4,5,4,1,462,51.026,7.78,0.7,0.63,0.51,20.74,,,,4,0,0.0,Green,12.4147486652658
False,IsMasterProtein,Q8BTV2,Cleavage and polyadenylation specificity factor subunit 7 OS=Mus musculus GN=Cpsf7 PE=1 SV=2,12.9511677282378,4,5,4,1,471,51.979,8.0,0.7,0.63,0.51,20.74,,,,4,0,0.0,Green,12.4147486652658
False,IsMasterProtein,Q9CY46,"LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae), isoform CRA_b OS=Mus musculus GN=Lsm4 PE=1 SV=1",42.0289855072464,6,9,6,1,138,15.195,10.05,0.65,0.72,0.6,21.44,17.36,17.91,,6,0,0.0,Green,12.4145673923228
False,IsMasterProteinCandidate,Q9D181,Putative uncharacterized protein OS=Mus musculus GN=Lsm4 PE=2 SV=1,42.0289855072464,6,9,6,1,138,15.152,9.94,0.65,0.72,0.6,21.44,17.36,17.91,,6,0,0.0,Green,12.4145673923228
False,IsMasterProtein,A2APF7,Z-DNA-binding protein 1 OS=Mus musculus GN=Zbp1 PE=1 SV=1,9.48905109489051,4,4,4,1,411,44.244,5.8,0.67,0.91,0.62,36.39,14.73,5.49,,4,0,0.0,Green,12.4127343804659
False,IsMasterProteinCandidate,Q9QY24,Z-DNA-binding protein 1 OS=Mus musculus GN=Zbp1 PE=1 SV=1,9.48905109489051,4,4,4,1,411,44.304,5.8,0.67,0.91,0.62,36.39,14.73,5.49,,4,0,0.0,Green,12.4127343804659
